time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-01-23T09:31:40.890Z,56.0039,-149.1658,14.06,7.9,mww,,30,2.585,0.77,us,us2000cmy3,2019-07-01T15:34:15.502Z,"280km SE of Kodiak, Alaska",earthquake,6,2.8,0.034,81,reviewed,us,us
1900-10-09T12:25:00.000Z,57.09,-153.48,,7.86,mw,,,,,ushis,ushis391,2019-05-02T20:46:08.555Z,"Kodiak Island region, Alaska",earthquake,,,,,reviewed,ushis,pt
1920-06-05T04:21:35.000Z,23.684,121.986,20,7.83,mw,,,,,official,official19200605042135000_20,2020-01-02T20:42:30.485Z,"Taiwan",earthquake,,,,,reviewed,iscgem,official
1975-10-11T14:35:15.000Z,-24.894,-175.119,9,7.8,ms,,,,,us,usp0000d42,2015-05-13T18:53:11.000Z,"south of Tonga",earthquake,,,,,reviewed,us,us
1975-12-26T15:56:38.700Z,-16.264,-172.467,33,7.8,ms,,,,,us,usp0000e2t,2015-05-13T18:53:11.000Z,"Samoa Islands region",earthquake,,,,,reviewed,us,us
1988-03-06T22:35:38.140Z,56.953,-143.032,10,7.8,mw,,,,,us,usp0003dnb,2019-03-28T19:56:41.815Z,"Gulf of Alaska",earthquake,,,,,reviewed,ags,hrv
2000-11-16T07:42:16.930Z,-5.233,153.102,30,7.8,mwc,294,,,1.31,us,usp000a3sp,2020-01-04T00:20:05.210Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2000-11-17T21:01:56.490Z,-5.496,151.781,33,7.8,mwc,346,,,1.07,us,usp000a45f,2020-01-04T00:21:50.370Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
2003-11-17T06:43:06.800Z,51.146,178.65,33,7.8,mwc,604,24,,1.11,us,usp000cd1n,2019-02-12T23:27:37.682Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,hrv
2007-12-09T07:28:20.820Z,-25.996,-177.514,152.5,7.8,mwc,512,11.8,,1.12,us,usp000fu3q,2018-10-17T20:29:19.898Z,"south of the Fiji Islands",earthquake,,6.3,,,reviewed,us,gcmt
1990-04-18T13:39:19.010Z,1.186,122.857,25.7,7.8,mw,,,,1.2,us,usp000482z,2020-01-03T13:59:58.430Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,par
1992-12-12T05:29:26.350Z,-8.48,121.896,27.7,7.8,mw,,,,1.4,us,usp0005j5a,2018-10-17T17:06:48.579Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2018-10-17T17:07:30.401Z,"south of Java, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-12-28T12:19:23.030Z,40.525,143.419,26.5,7.8,mw,,,,1.1,us,usp0006qh3,2018-10-17T17:07:49.882Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1997-10-14T09:53:18.150Z,-22.101,-176.772,167.3,7.8,mwb,,,,0.93,us,usp000890q,2018-10-17T17:09:37.228Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
1997-12-05T11:26:54.690Z,54.841,162.035,33,7.8,mwc,,,,1.02,us,usp0008btk,2020-01-03T22:17:24.117Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,hrv
2009-10-07T22:18:51.240Z,-12.517,166.382,35,7.8,mwc,195,20.3,,0.97,us,usp000h2gd,2020-01-04T07:13:10.635Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,us
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8,mwc,352,19.2,,1.19,us,usp000hat0,2020-01-04T07:54:17.079Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-10-28T03:04:08.820Z,52.788,-132.101,14,7.8,mww,807,42.7,,0.99,us,usp000juhz,2018-10-17T20:37:27.426Z,"Haida Gwaii, Canada",earthquake,,,,,reviewed,us,us
1902-09-23T20:18:00.000Z,16,-93,0,7.8,mw,,,,,iscgem,iscgem16957778,2019-12-23T20:15:46.516Z,"Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1915-05-01T05:00:10.000Z,48.361,155.162,30,7.8,mw,,,,,iscgem,iscgem913898,2015-05-13T18:52:41.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1921-11-15T20:36:43.000Z,36.202,70.711,240,7.8,mw,,,,,iscgem,iscgem912367,2020-01-02T20:40:00.860Z,"Hindu Kush region, Afghanistan",earthquake,,,,,automatic,iscgem,iscgem
1923-09-02T02:46:41.000Z,35.007,139.926,15,7.8,mw,,,,,iscgem,iscgem911591,2020-01-02T20:19:43.847Z,"near the south coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1932-06-18T10:12:11.000Z,19.419,-103.907,15,7.8,mw,,,,,iscgem,iscgem906234,2020-01-02T18:45:17.023Z,"Colima, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1936-04-01T02:09:28.000Z,4.241,126.368,35,7.8,mw,,,,,iscgem,iscgem903538,2019-12-29T21:57:03.479Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1938-11-05T08:43:24.000Z,36.966,142.09,35,7.8,mw,,,,,iscgem,iscgem902740,2019-12-29T21:39:34.627Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-01-25T03:32:15.000Z,-36.305,-72.315,35,7.8,mw,,,,,iscgem,iscgem901785,2019-12-29T21:20:33.494Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1939-01-30T02:18:30.000Z,-7.042,155.468,35,7.8,mw,,,,,iscgem,iscgem901797,2019-12-29T21:20:56.973Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-04-30T02:55:30.000Z,-9.873,159.812,15,7.8,mw,,,,,iscgem,iscgem901916,2019-12-29T21:24:04.494Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-12-26T23:57:23.000Z,39.771,39.577,20,7.8,mw,,,,,iscgem,iscgem902291,2019-12-29T21:29:15.185Z,"eastern Turkey",earthquake,,,,,automatic,iscgem,iscgem
1943-05-25T23:07:40.000Z,7.4,127.178,15,7.8,mw,,,,,iscgem,iscgem899851,2019-12-29T20:54:24.865Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1943-06-09T03:06:20.000Z,-0.827,100.736,10,7.8,mw,,,,,iscgem,iscgem899872,2019-12-29T20:55:11.297Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1946-09-29T03:02:06.000Z,-5.158,153.379,50,7.8,mw,,,,,iscgem,iscgem898610,2019-12-29T20:35:00.430Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1954-03-29T06:17:07.000Z,36.988,-3.612,626.2,7.8,mw,,,,,iscgem,iscgem890481,2019-12-29T17:08:39.221Z,"Strait of Gibraltar",earthquake,,,,,automatic,iscgem,iscgem
1960-05-22T18:56:02.000Z,-38.061,-73.039,25,7.8,mw,,,,,official,official19600522185602_30,2020-01-02T23:23:12.721Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,official
1960-06-06T05:55:48.000Z,-45.785,-72.889,15,7.8,mw,,,,,iscgem,iscgem879416,2019-12-28T19:12:21.846Z,"Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
1964-05-26T10:59:16.000Z,-56.323,-27.655,125,7.8,mw,,,,,iscgem,iscgem868048,2015-05-13T18:52:58.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1965-07-02T20:58:40.000Z,52.99,-167.739,45,7.8,mw,,,,,iscgem,iscgem855112,2019-12-28T17:12:08.235Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1966-12-31T18:23:09.000Z,-12.091,166.552,55,7.8,mw,,,,,iscgem,iscgem841173,2019-12-28T00:16:23.825Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
2009-07-15T09:22:29.030Z,-45.762,166.562,12,7.8,mwc,434,16.8,,,us,usp000gz8j,2018-10-17T20:30:13.368Z,"off the west coast of the South Island of New Zealand",earthquake,,,,,reviewed,wel,gcmt
2005-06-13T22:44:33.900Z,-19.987,-69.197,115.6,7.8,mwb,714,16.1,,1.01,us,usp000dsw1,2020-01-04T04:01:56.067Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2001-11-14T09:26:10.010Z,35.946,90.541,10,7.8,mwc,368,,,1.07,us,usp000asvm,2018-10-17T19:39:40.471Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
2010-10-25T14:42:22.460Z,-3.487,100.082,20.1,7.8,mwc,379,23,,1.17,us,usp000hnj4,2020-01-04T08:22:03.862Z,"Kepulauan Mentawai region, Indonesia",earthquake,,3.5,,,reviewed,us,gcmt
1993-08-08T08:34:24.930Z,12.982,144.801,59.3,7.8,mw,,,,1.1,us,usp0005y3k,2018-10-17T17:07:21.812Z,"Guam region",earthquake,,,,,reviewed,us,hrv
1971-07-09T03:03:20.000Z,-32.601,-71.076,60.3,7.8,mw,,,,,iscgem,iscgem782010,2017-04-26T17:25:03.212Z,"Valparaiso, Chile",earthquake,,,,,automatic,iscgem,iscgem
1907-01-04T05:19:11.000Z,1.873,94.209,15,7.8,mw,,,,,iscgem,iscgem16957943,2019-12-23T20:20:06.038Z,"off the west coast of northern Sumatra",earthquake,,,,,automatic,iscgem,iscgem
1920-02-02T11:22:24.000Z,-4.967,152.017,35,7.8,mw,,,,,iscgem,iscgem912419,2020-01-02T20:40:46.101Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1906-12-22T18:21:11.000Z,44.284,85.572,15,7.8,mw,,,,,iscgem,iscgem16957935,2019-12-23T20:19:31.275Z,"northern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1918-11-08T04:38:09.000Z,44.893,151.896,15,7.8,mw,,,,,iscgem,iscgem913336,2015-05-13T18:52:41.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1931-03-09T03:49:00.000Z,40.572,142.398,35,7.8,mw,,,,,iscgem,iscgem906664,2020-01-02T18:56:15.078Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1942-05-14T02:13:27.000Z,-0.025,-79.955,20,7.8,mw,,,,,iscgem,iscgem900274,2019-12-29T21:01:24.905Z,"Ecuador",earthquake,,,,,automatic,iscgem,iscgem
1919-05-06T19:41:14.000Z,-4.852,153.714,35,7.8,mw,,,,,iscgem,iscgem912783,2020-01-02T20:48:35.307Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1950-12-14T01:52:54.000Z,-19.705,-175.874,215.9,7.8,mw,,,,,iscgem,iscgem896185,2015-05-13T18:52:46.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1929-12-17T10:58:42.000Z,53.559,171.972,20,7.8,mw,,,,,iscgem,iscgem908419,2019-05-03T22:03:59.470Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1969-02-28T02:40:32.000Z,36.033,-10.613,10,7.8,mw,,,,,iscgem,iscgem812637,2018-02-14T22:39:00.586Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,automatic,iscgem,iscgem
1913-03-14T08:45:04.000Z,5.354,126.121,15,7.8,mw,,,,,iscgem,iscgem914043,2020-01-02T21:07:48.496Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1937-01-07T13:20:42.000Z,35.434,97.759,15,7.8,mw,,,,,iscgem,iscgem902908,2019-12-29T21:42:58.608Z,"southern Qinghai, China",earthquake,,,,,automatic,iscgem,iscgem
1919-01-01T03:00:34.000Z,-19.307,-178.106,485,7.8,mw,,,,,iscgem,iscgem912700,2020-01-02T20:46:23.301Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1918-12-04T11:47:50.000Z,-26.538,-70.608,40,7.8,mw,,,,,iscgem,iscgem913362,2020-01-02T20:58:57.270Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem
1948-01-24T17:46:44.000Z,10.8,122.295,15,7.8,mw,,,,,iscgem,iscgem897163,2019-12-29T20:14:50.342Z,"Panay, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1910-06-16T06:30:43.000Z,-19.572,169.438,100,7.8,mw,,,,,iscgem,iscgem16958089,2019-12-23T20:24:01.870Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1911-08-16T22:41:17.000Z,7.237,136.944,15,7.8,mw,,,,,iscgem,iscgem16958156,2015-05-13T18:52:41.000Z,"Palau region",earthquake,,,,,automatic,iscgem,iscgem
1963-10-20T00:53:12.000Z,44.726,150.547,28.2,7.8,mw,,,,,iscgem,iscgem873349,2015-05-13T18:52:57.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1935-09-20T01:46:43.000Z,-3.824,141.416,30,7.8,mw,,,,,iscgem,iscgem904528,2019-12-29T22:13:07.205Z,"New Guinea, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1958-07-10T06:15:58.000Z,58.23,-136.712,10,7.8,mw,,,,,iscgem,iscgem884702,2019-12-28T21:43:47.312Z,"Southeastern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1929-03-07T01:34:42.000Z,50.852,-169.753,15,7.8,mw,,,,,iscgem,iscgem907930,2019-05-03T21:34:23.020Z,"south of the Aleutian Islands",earthquake,,,,,automatic,iscgem,iscgem
1940-11-10T01:39:05.000Z,45.708,26.563,90,7.8,mw,,,,,iscgem,iscgem901696,2019-12-29T21:19:33.638Z,"Romania",earthquake,,,,,automatic,iscgem,iscgem
1951-11-24T18:50:24.000Z,23.092,121.214,30,7.8,mw,,,,,iscgem,iscgem894988,2019-12-29T19:03:04.214Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1907-04-15T06:08:25.000Z,16.513,-97.304,30,7.8,mw,,,,,iscgem,iscgem16957951,2019-12-23T20:20:31.851Z,"Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1957-12-17T13:50:22.000Z,-12.418,166.684,123.6,7.8,mw,,,,,iscgem,iscgem887702,2019-12-28T22:29:03.939Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
2015-04-25T06:11:25.950Z,28.2305,84.7314,8.22,7.8,mww,,12,1.857,0.96,us,us20002926,2019-04-25T02:44:42.285Z,"36km E of Khudi, Nepal",earthquake,7.3,2.9,,,reviewed,us,us
2015-05-30T11:23:02.110Z,27.8386,140.4931,664,7.8,mww,,12,1.675,1.12,us,us20002ki3,2019-07-27T17:50:38.622Z,"189km WNW of Chichi-shima, Japan",earthquake,9.2,1.9,,,reviewed,us,us
2016-03-02T12:49:48.110Z,-4.9521,94.3299,24,7.8,mww,,20,7.009,1.14,us,us10004u1y,2018-12-04T22:30:13.007Z,"Southwest of Sumatra, Indonesia",earthquake,7.5,1.8,,,reviewed,us,us
2016-04-16T23:58:36.980Z,0.3819,-79.9218,20.59,7.8,mww,,15,1.44,0.94,us,us20005j32,2019-10-15T14:06:57.770Z,"27km SSE of Muisne, Ecuador",earthquake,5.7,3.2,,,reviewed,us,us
2016-11-13T11:02:56.340Z,-42.7373,173.054,15.11,7.8,mww,,21,0.481,0.56,us,us1000778i,2019-04-15T21:55:36.454Z,"54km NNE of Amberley, New Zealand",earthquake,4.6,3.2,,,reviewed,us,us
2016-12-08T17:38:46.280Z,-10.6812,161.3273,40,7.8,mww,,13,1.836,0.88,us,us20007z80,2020-01-03T00:55:15.697Z,"69km WSW of Kirakira, Solomon Islands",earthquake,8.3,1.8,,,reviewed,us,us
2013-04-16T10:44:20.180Z,28.033,61.996,80,7.7,mww,506,26.6,,1.09,us,usb000g7x7,2018-10-17T20:37:59.894Z,"83km E of Khash, Iran",earthquake,,,,,reviewed,us,us
2013-09-24T11:29:47.970Z,26.951,65.5009,15,7.7,mww,,17,7.241,0.93,us,usb000jyiv,2019-08-18T10:36:57.974Z,"61km NNE of Awaran, Pakistan",earthquake,,1.6,,,reviewed,us,us
2013-11-17T09:04:55.530Z,-60.2738,-46.4011,10,7.7,mww,,23,8.05,1.33,us,usb000l0gq,2018-10-17T20:38:32.302Z,"Scotia Sea",earthquake,,1.7,,,reviewed,us,us
2014-04-03T02:43:13.110Z,-20.5709,-70.4931,22.4,7.7,mww,,44,1.029,0.82,us,usc000p27i,2019-12-07T17:23:13.067Z,"53km SW of Iquique, Chile",earthquake,,3.4,,,reviewed,us,us
1973-06-17T03:55:02.900Z,43.233,145.785,48,7.7,ms,,,,,us,usp0000270,2017-04-26T17:26:46.942Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,us
1975-05-10T14:27:38.700Z,-38.183,-73.232,6,7.7,ms,,,,,us,usp0000az9,2020-01-03T03:56:25.115Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
1975-07-20T19:54:27.700Z,-7.104,155.152,44,7.7,ms,,,,,us,usp0000c2s,2020-01-03T04:03:59.041Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
1975-11-29T14:47:40.100Z,19.333,-155.0015,8.95,7.7,mw,,,,,official,official19751129144740_9,2018-06-04T20:43:45.000Z,"Kalapana Earthquake",earthquake,10,5,,,reviewed,official,official
1978-06-12T08:14:26.400Z,38.19,142.028,44,7.7,ms,,,,,us,usp0000v0f,2017-04-26T17:31:47.149Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
1978-11-29T19:52:47.600Z,16.01,-96.591,18,7.7,ms,,,,,us,usp0000xp7,2017-04-26T17:32:17.740Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,us
1979-12-12T07:59:03.300Z,1.598,-79.358,24,7.7,ms,,,,,us,usp00014ey,2017-04-26T17:33:26.403Z,"near the coast of Ecuador",earthquake,,,,,reviewed,us,us
1981-09-01T09:29:31.540Z,-14.96,-173.085,25,7.7,ms,,,,1.2,us,usp0001fkx,2017-04-26T17:34:58.216Z,"Samoa Islands region",earthquake,,,,13,reviewed,us,us
1986-10-20T06:46:09.980Z,-28.117,-176.367,29.1,7.7,mw,,,,1.2,us,usp0002z3j,2016-11-10T00:49:31.337Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,hrv
2001-01-13T17:33:32.380Z,13.049,-88.66,60,7.7,mwc,427,,,1.13,us,usp000a7m5,2018-10-17T19:39:00.654Z,"offshore El Salvador",earthquake,,,,,reviewed,us,hrv
2001-01-26T03:16:40.500Z,23.419,70.232,16,7.7,mwc,472,,,1.25,us,usp000a8ds,2018-10-17T19:39:08.123Z,"Gujarat, India",earthquake,,,,,reviewed,us,hrv
2002-08-19T11:01:01.190Z,-21.696,-179.513,580,7.7,mwc,670,,,0.93,us,usp000ba6g,2017-11-07T18:33:30.582Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2002-08-19T11:08:24.310Z,-23.884,178.495,675.4,7.7,mwc,302,,,1.08,us,usp000ba6m,2017-11-07T18:34:30.509Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2008-07-05T02:12:04.480Z,53.882,152.886,632.8,7.7,mwc,777,13.5,,0.83,us,usp000gbc0,2017-11-13T17:58:05.574Z,"Sea of Okhotsk",earthquake,,3.1,,,reviewed,us,us
1990-07-16T07:26:34.610Z,15.679,121.172,25.1,7.7,mw,,,,1.1,us,usp0004bxs,2017-04-26T17:44:26.900Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1992-09-02T00:16:01.690Z,11.742,-87.34,44.8,7.7,mw,,,,1.3,us,usp0005ddn,2018-10-17T17:06:40.986Z,"near the coast of Nicaragua",earthquake,,,,,reviewed,us,hrv
1993-07-12T13:17:11.960Z,42.851,139.197,16.7,7.7,mw,,,,1,us,usp0005w12,2018-10-17T17:07:13.250Z,"Hokkaido, Japan region",earthquake,,,,,reviewed,us,hrv
1995-05-16T20:12:44.220Z,-23.008,169.9,20.2,7.7,mw,,,,1.3,us,usp0006xg1,2018-10-17T17:07:58.629Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,hrv
1995-08-16T10:27:28.630Z,-5.799,154.178,30.1,7.7,mw,,,,1.3,us,usp00071w4,2020-01-03T20:23:32.250Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1996-11-12T16:59:44.030Z,-14.993,-75.675,33,7.7,mwc,,,,1.11,us,usp0007swp,2018-10-17T17:09:20.308Z,"near the coast of central Peru",earthquake,,,,,reviewed,us,hrv
1997-04-21T12:02:26.430Z,-12.584,166.676,33,7.7,mwc,,,,0.93,us,usp00080wt,2020-01-03T21:51:01.599Z,"Santa Cruz Islands",earthquake,,,,,reviewed,us,hrv
1998-11-29T14:10:31.960Z,-2.071,124.891,33,7.7,mwc,,,,1.23,us,usp0008yx2,2020-01-03T22:55:11.532Z,"Banda Sea",earthquake,,,,,reviewed,us,hrv
1999-09-20T17:47:18.490Z,23.772,120.982,33,7.7,mwc,,,,1.11,us,usp0009eq0,2018-10-17T17:10:51.799Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,mww,862,13.8,,0.83,us,usp000jq9h,2020-01-04T09:52:13.605Z,"Sea of Okhotsk",earthquake,,2.6,,,reviewed,us,us
1900-10-29T09:11:00.000Z,11,-66,0,7.7,mw,,,,,iscgem,iscgem16957719,2019-12-23T20:14:25.809Z,"offshore Miranda, Venezuela",earthquake,,,,,automatic,iscgem,iscgem
1902-08-22T03:00:00.000Z,40,77,0,7.7,mw,,,,,iscgem,iscgem16957769,2019-12-23T20:15:13.829Z,"Kyrgyzstan-Xinjiang border region",earthquake,,,,,automatic,iscgem,iscgem
1903-01-14T01:47:00.000Z,15,-98,0,7.7,mw,,,,,iscgem,iscgem16957788,2019-12-23T20:16:16.410Z,"off the coast of Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1904-06-25T21:00:37.000Z,52.864,160.445,30,7.7,mw,,,,,iscgem,iscgem16957819,2019-12-23T20:16:42.692Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1916-01-13T08:20:32.000Z,-3.987,138.011,35,7.7,mw,,,,,iscgem,iscgem913750,2020-01-02T21:02:08.768Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1927-05-22T22:32:49.000Z,37.645,102.489,15,7.7,mw,,,,,iscgem,iscgem909273,2020-01-02T19:39:19.413Z,"Gansu-Qinghai border region, China",earthquake,,,,,automatic,iscgem,iscgem
1928-03-09T18:05:29.000Z,-2.649,88.436,15,7.7,mw,,,,,iscgem,iscgem908528,2015-05-13T18:52:42.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1932-05-14T13:11:04.000Z,0.493,125.805,15,7.7,mw,,,,,iscgem,iscgem906146,2020-01-02T18:43:54.341Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1932-06-22T12:59:31.000Z,19.373,-104.224,25,7.7,mw,,,,,iscgem,iscgem906247,2020-01-02T18:45:36.359Z,"Jalisco, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1933-11-20T23:21:35.000Z,73.122,-70.014,15,7.7,mw,,,,,iscgem,iscgem905919,2015-05-13T18:52:43.000Z,"Baffin Bay",earthquake,,,,,automatic,iscgem,iscgem
1934-07-18T19:40:19.000Z,-11.936,166.977,10,7.7,mw,,,,,iscgem,iscgem905046,2020-01-02T18:28:13.142Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1938-11-05T10:50:18.000Z,37.166,142.221,35,7.7,mw,,,,,iscgem,iscgem902741,2019-12-29T21:39:56.131Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1938-11-06T08:53:55.000Z,37.393,142.303,30,7.7,mw,,,,,iscgem,iscgem902745,2019-12-29T21:40:16.839Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1943-07-29T03:02:17.000Z,18.905,-67.131,15,7.7,mw,,,,,iscgem,iscgem899944,2019-12-29T20:56:23.476Z,"Puerto Rico region",earthquake,,,,,automatic,iscgem,iscgem
1943-11-06T08:31:41.000Z,-5.602,134.015,15,7.7,mw,,,,,iscgem,iscgem900076,2019-12-29T20:58:03.610Z,"Kepulauan Aru region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1956-07-09T03:11:45.000Z,36.664,25.957,20,7.7,mw,,,,,iscgem,iscgem888445,2019-12-28T22:43:22.157Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1963-08-15T17:25:09.000Z,-13.866,-69.414,550,7.7,mw,,,,,iscgem,iscgem17294122,2015-05-13T18:52:57.000Z,"southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1966-09-08T21:15:56.000Z,2.388,128.49,115,7.7,mw,,,,,iscgemsup,iscgemsup843229,2020-01-02T22:44:11.402Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1966-12-28T08:18:07.000Z,-25.494,-70.55,25,7.7,mw,,,,,iscgem,iscgem841046,2019-12-28T00:16:02.961Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1971-01-10T07:17:05.000Z,-3.184,139.722,30,7.7,mw,,,,,iscgem,iscgem788036,2019-12-23T22:11:00.301Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
2007-11-14T15:40:50.530Z,-22.247,-69.89,40,7.7,mwc,610,22.4,,1.11,us,usp000fshy,2018-10-17T20:29:10.418Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2006-07-17T08:19:26.680Z,-9.284,107.419,20,7.7,mwc,357,36.8,,1.16,us,usp000ensm,2018-10-17T20:27:34.500Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2018-09-28T19:51:11.830Z,"off the east coast of Honshu, Japan",earthquake,,8,,,reviewed,us,us
2009-10-07T22:03:14.470Z,-13.006,166.51,45,7.7,mww,283,23.2,,1.31,us,usp000h2g9,2020-01-04T07:12:49.661Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2020-01-04T06:43:34.659Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
1988-11-06T13:03:19.340Z,22.789,99.611,17.8,7.7,mw,,,,1.6,us,usp0003nks,2017-04-26T17:42:22.171Z,"Myanmar-China border region",earthquake,,,,,reviewed,us,nc
1951-11-18T09:35:54.000Z,31.056,91.261,30,7.7,mw,,,,,iscgem,iscgem894960,2019-12-29T19:02:14.524Z,"eastern Xizang",earthquake,,,,,automatic,iscgem,iscgem
1938-05-12T15:39:06.000Z,-6.154,147.634,35,7.7,mw,,,,,iscgem,iscgem902481,2019-12-29T21:32:04.835Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1950-02-28T10:21:00.000Z,45.882,143.491,329,7.7,mw,,,,,iscgem,iscgem895264,2019-12-29T19:30:50.851Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
